contig_46108	True	C	contig_46108[]	Massilia sp. W12 (taxid 3126507)	150	0:2 3126507:1 400946:3 0:6 28216:5 1224:6 1236:1 3379134:5 1224:8 2:1 131567:1 2:13 131567:4 2:10 0:32 2:12 3379134:1 2:5	Unknown	96.67	bact
contig_46109	True	C	contig_46109[]	Moraxellaceae (taxid 468)	150	2:2 468:1 3379134:3 1236:5 468:3 1224:9 1236:1 3379134:5 1224:8 2:1 131567:1 2:13 131567:4 2:54 3379134:1 2:5	Unknown	97.6	bact
contig_46110	True	C	contig_46110[]	Moraxellaceae (taxid 468)	150	2:2 468:1 3379134:3 1236:5 468:3 1224:9 1236:1 3379134:5 1224:8 2:1 131567:1 2:13 131567:4 2:41 0:1 2:3 0:9 3379134:1 2:5	Unknown	98.67	bact
contig_4759	True	C	contig_4759[]	Burkholderiaceae (taxid 119060)	149	2:4 3379134:3 1224:3 28216:3 1224:5 2:7 3379134:5 1224:5 3379134:3 1224:1 3379134:6 2:1 1224:40 28216:11 1224:5 119060:5 3379134:2 1224:5 2:1	Unknown	97.32	bact
contig_4761	True	C	contig_4761[]	Burkholderiaceae (taxid 119060)	149	1224:4 3379134:3 1224:3 28216:3 1224:5 2:7 3379134:5 1224:5 3379134:3 1224:1 3379134:6 2:1 1224:40 28216:11 1224:5 119060:5 3379134:2 1224:5 2:1	Unknown	96.98	bact
contig_49679	True	C	contig_49679[]	Bacteria (taxid 2)	150	2:26 0:19 2:71	Unknown	98.19	bact
contig_49680	True	C	contig_49680[]	Bacteria (taxid 2)	150	2:116	Unknown	98.89	bact
contig_52016	True	C	contig_52016[]	Streptococcus (taxid 1301)	150	186826:2 1783272:1 1301:1 2:75 186826:1 1301:2 186826:7 1301:27	Unknown	96.03	bact
contig_52017	True	C	contig_52017[]	Streptococcus (taxid 1301)	150	186826:2 1783272:1 1301:1 2:75 186826:1 1301:2 186826:7 1301:27	Unknown	96.03	bact
contig_52018	True	C	contig_52018[]	Streptococcus (taxid 1301)	150	186826:2 1783272:1 1301:1 2:75 186826:1 1301:36	Unknown	96.03	bact
contig_58554	True	C	contig_58554[]	Enterobacteriaceae (taxid 543)	148	543:53 2:5 543:32 1224:4 543:20	Unknown	100.0	bact
contig_67065	True	C	contig_67065[]	Actinomycetes (taxid 1760)	148	0:4 2:101 1760:1 2:8	Unknown	99.32	bact
contig_71473	True	C	contig_71473[]	Pseudomonas (taxid 286)	150	2:67 131567:5 2:11 1236:2 2:5 1236:18 286:8	Unknown	97.22	bact
contig_74882	True	C	contig_74882[]	Enterobacteriaceae (taxid 543)	149	543:17 2:1 543:53 2:9 543:1 2:5 543:2 2:1 543:12 2:5 543:9	Unknown	100.0	bact

#######################################
FUNGI
#######################################

query_id	kraken_classified	kraken_name	blast_subject_ids	microbial_group
contig_10328	True	C	contig_10328[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	93.35	fungi
contig_10794	True	C	contig_10794[]	Babesia bovis T2Bo (taxid 484906)	150	0:40 131567:5 2759:4 484906:5 131567:3 484906:6 2759:5 5794:2 131567:13 2759:1 0:32	Unknown	93.07	fungi
contig_12273	True	C	contig_12273[]	Puccinia striiformis f. sp. tritici (taxid 168172)	147	131567:27 168172:27 131567:5 0:2 131567:22 0:30	Unknown	95.33	fungi
contig_12274	True	C	contig_12274[]	cellular organisms (taxid 131567)	150	131567:77 0:39	Unknown	95.33	fungi
contig_12275	True	C	contig_12275[]	cellular organisms (taxid 131567)	150	131567:83 0:33	Unknown	96.11	fungi
contig_12276	True	C	contig_12276[]	cellular organisms (taxid 131567)	150	131567:83 0:33	Unknown	96.11	fungi
contig_12277	True	C	contig_12277[]	cellular organisms (taxid 131567)	148	131567:114	Unknown	94.79	fungi
contig_12420	True	C	contig_12420[]	Staphylococcus aureus (taxid 1280)	150	2:5 131567:2 2:6 131567:49 1280:4 131567:1 1280:35 0:13 1280:1	Unknown	96.54	fungi
contig_12421	True	C	contig_12421[]	Staphylococcus aureus (taxid 1280)	150	2:5 131567:2 2:6 131567:49 1280:4 131567:1 1280:40 0:1 1280:5 0:3	Unknown	96.54	fungi
contig_14034	True	C	contig_14034[]	cellular organisms (taxid 131567)	150	131567:76 0:5 131567:3 0:7 131567:5 0:20	Unknown	95.58	fungi
contig_14052	True	C	contig_14052[]	cellular organisms (taxid 131567)	150	0:3 131567:73 0:5 131567:3 0:7 131567:5 0:20	Unknown	95.58	fungi
contig_14061	True	C	contig_14061[]	cellular organisms (taxid 131567)	150	131567:81 0:35	Unknown	95.65	fungi
contig_1469	True	C	contig_1469[]	Staphylococcus aureus (taxid 1280)	149	1280:5 131567:59 1280:1 2:3 1280:23 131567:24	Unknown	97.59	fungi
contig_17864	True	C	contig_17864[]	cellular organisms (taxid 131567)	150	131567:17 0:7 131567:3 0:24 131567:34 0:31	Unknown	92.17	fungi
contig_17865	True	C	contig_17865[]	cellular organisms (taxid 131567)	150	131567:17 0:7 131567:3 0:24 131567:34 0:31	Unknown	92.17	fungi
contig_17866	True	C	contig_17866[]	cellular organisms (taxid 131567)	150	131567:17 0:7 131567:3 0:24 131567:34 0:31	Unknown	92.17	fungi
contig_1819	True	C	contig_1819[]	cellular organisms (taxid 131567)	150	131567:102 0:14	Unknown	94.76	fungi
contig_1820	True	C	contig_1820[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	96.14	fungi
contig_18517	True	C	contig_18517[]	cellular organisms (taxid 131567)	150	131567:5 0:30 131567:81	Unknown	95.4	fungi
contig_18519	True	C	contig_18519[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	96.06	fungi
contig_20233	True	C	contig_20233[]	cellular organisms (taxid 131567)	150	131567:111 0:5	Unknown	95.94	fungi
contig_20538	True	C	contig_20538[]	cellular organisms (taxid 131567)	122	131567:13 0:30 131567:41 0:4	Unknown	95.87	fungi
contig_20539	True	C	contig_20539[]	cellular organisms (taxid 131567)	149	131567:115	Unknown	97.48	fungi
contig_23550	True	C	contig_23550[]	Botrytis cinerea B05.10 (taxid 332648)	150	332648:104 0:12	Unknown	99.33	fungi
contig_23551	True	C	contig_23551[]	Botrytis cinerea B05.10 (taxid 332648)	150	332648:116	Unknown	100.0	fungi
contig_23552	True	C	contig_23552[]	Botrytis cinerea B05.10 (taxid 332648)	150	332648:66 0:19 332648:3 0:5 332648:23	Unknown	99.33	fungi
contig_23675	True	C	contig_23675[]	Staphylococcus aureus (taxid 1280)	60	1280:11 131567:6 0:9	Unknown	94.47	fungi
contig_23941	True	C	contig_23941[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	97.74	fungi
contig_23942	True	C	contig_23942[]	cellular organisms (taxid 131567)	150	131567:81 0:35	Unknown	96.57	fungi
contig_24197	True	C	contig_24197[]	Staphylococcus aureus (taxid 1280)	150	2:2 131567:2 2:6 131567:49 1280:4 131567:1 1280:38 0:14	Unknown	96.45	fungi
contig_24502	True	C	contig_24502[]	Lodderomyces beijingensis (taxid 1775926)	65	131567:1 1775926:3 0:27	Unknown	91.52	fungi
contig_24504	True	C	contig_24504[]	cellular organisms (taxid 131567)	150	131567:109 0:7	Unknown	95.93	fungi
contig_24505	True	C	contig_24505[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	96.15	fungi
contig_24506	True	C	contig_24506[]	cellular organisms (taxid 131567)	150	131567:82 0:34	Unknown	96.08	fungi
contig_24533	True	C	contig_24533[]	Apicomplexa (taxid 5794)	150	131567:17 0:5 131567:3 0:1 131567:1 0:7 131567:5 0:5 131567:5 168172:2 131567:25 5794:4 0:36	Unknown	95.3	fungi
contig_24534	True	C	contig_24534[]	Apicomplexa (taxid 5794)	150	131567:76 5794:4 0:36	Unknown	95.46	fungi
contig_25159	True	C	contig_25159[]	Staphylococcus aureus (taxid 1280)	149	0:9 1280:35 131567:5 2:7 131567:2 2:6 131567:49 1280:2	Unknown	95.55	fungi
contig_25168	True	C	contig_25168[]	Staphylococcus aureus (taxid 1280)	149	0:4 1280:40 131567:5 2:7 131567:2 2:6 131567:49 1280:2	Unknown	95.55	fungi
contig_25323	True	C	contig_25323[]	cellular organisms (taxid 131567)	149	0:7 131567:3 0:9 131567:29 1:3 131567:1 1:5 131567:48 0:10	Unknown	96.24	fungi
contig_25325	True	C	contig_25325[]	cellular organisms (taxid 131567)	149	131567:48 1:3 131567:1 1:5 131567:48 0:10	Unknown	96.87	fungi
contig_25326	True	C	contig_25326[]	cellular organisms (taxid 131567)	150	131567:48 1:3 131567:1 1:5 131567:59	Unknown	97.14	fungi
contig_25327	True	C	contig_25327[]	cellular organisms (taxid 131567)	149	131567:48 1:3 131567:1 1:5 131567:37 0:21	Unknown	96.31	fungi
contig_25328	True	C	contig_25328[]	cellular organisms (taxid 131567)	149	131567:48 1:3 131567:1 1:5 131567:28 0:4 131567:5 0:5 131567:1 0:15	Unknown	96.23	fungi
contig_25329	True	C	contig_25329[]	cellular organisms (taxid 131567)	148	131567:11 0:19 131567:17 1:3 131567:1 1:5 131567:9 0:19 131567:4 0:5 131567:7 0:14	Unknown	95.49	fungi
contig_28078	True	C	contig_28078[]	Staphylococcus aureus (taxid 1280)	85	131567:4 1280:4 131567:1 1280:32 0:10	Unknown	92.55	fungi
contig_28244	True	C	contig_28244[]	cellular organisms (taxid 131567)	150	131567:13 1:3 131567:1 1:5 0:29 131567:24 0:19 131567:4 0:10 131567:3 0:5	Unknown	95.41	fungi
contig_28603	True	C	contig_28603[]	Staphylococcus aureus (taxid 1280)	149	0:9 1280:40 131567:5 2:7 131567:2 2:6 131567:46	Unknown	96.2	fungi
contig_28604	True	C	contig_28604[]	Staphylococcus aureus (taxid 1280)	150	0:9 1280:40 131567:5 2:7 131567:2 2:6 131567:47	Unknown	96.2	fungi
contig_28776	True	C	contig_28776[]	cellular organisms (taxid 131567)	150	1:4 131567:2 0:1 131567:1 0:15 131567:2 0:2 131567:5 0:9 131567:63 0:12	Unknown	96.92	fungi
contig_28777	True	C	contig_28777[]	cellular organisms (taxid 131567)	150	1:4 131567:112	Unknown	97.75	fungi
contig_28778	True	C	contig_28778[]	cellular organisms (taxid 131567)	150	1:4 131567:100 0:12	Unknown	97.59	fungi
contig_30323	True	C	contig_30323[]	Staphylococcus aureus (taxid 1280)	149	1280:31 131567:5 2:7 131567:2 2:6 131567:49 1280:4 131567:1 1280:7 0:3	Unknown	95.76	fungi
contig_30324	True	C	contig_30324[]	Staphylococcus aureus (taxid 1280)	150	1280:31 131567:5 2:7 131567:2 2:6 131567:49 1280:4 131567:1 1280:7 0:4	Unknown	95.8	fungi
contig_30325	True	C	contig_30325[]	Staphylococcus aureus (taxid 1280)	150	1280:31 131567:5 2:7 131567:2 2:6 131567:49 1280:4 131567:1 1280:11	Unknown	95.76	fungi
contig_30531	True	C	contig_30531[]	cellular organisms (taxid 131567)	150	131567:72 0:44	Unknown	96.15	fungi
contig_32247	True	C	contig_32247[]	Staphylococcus aureus (taxid 1280)	150	1280:40 131567:5 2:7 131567:2 2:6 131567:49 1280:4 131567:1 1280:2	Unknown	95.96	fungi
contig_32248	True	C	contig_32248[]	Staphylococcus aureus (taxid 1280)	150	1280:40 131567:5 2:7 131567:2 2:6 131567:45 0:8 131567:1 0:2	Unknown	95.65	fungi
contig_33202	True	C	contig_33202[]	Stenotrophomonas maltophilia (taxid 40324)	149	0:24 131567:4 40324:7 131567:78 0:2	Unknown	94.4	fungi
contig_33959	True	C	contig_33959[]	Eukaryota (taxid 2759)	147	131567:6 0:19 131567:4 0:5 2759:5 131567:33 0:41	Unknown	95.49	fungi
contig_33960	True	C	contig_33960[]	Eukaryota (taxid 2759)	147	131567:6 0:19 131567:4 0:5 2759:5 131567:40 0:34	Unknown	96.24	fungi
contig_33961	True	C	contig_33961[]	Eukaryota (taxid 2759)	147	131567:6 0:19 131567:4 0:5 2759:5 131567:40 0:34	Unknown	96.24	fungi
contig_33962	True	C	contig_33962[]	Eukaryota (taxid 2759)	147	131567:6 0:19 131567:4 0:5 2759:5 131567:40 0:34	Unknown	96.24	fungi
contig_33963	True	C	contig_33963[]	Puccinia striiformis f. sp. tritici (taxid 168172)	147	131567:6 0:19 131567:4 0:5 2759:5 131567:28 168172:5 0:41	Unknown	95.49	fungi
contig_33964	True	C	contig_33964[]	Puccinia striiformis f. sp. tritici (taxid 168172)	147	131567:6 0:19 131567:4 0:5 2759:5 131567:28 168172:5 0:41	Unknown	95.49	fungi
contig_35826	True	C	contig_35826[]	cellular organisms (taxid 131567)	149	131567:115	Unknown	97.45	fungi
contig_35921	True	C	contig_35921[]	Staphylococcus aureus (taxid 1280)	148	1280:2 131567:92 2:20	Unknown	96.18	fungi
contig_36045	True	C	contig_36045[]	cellular organisms (taxid 131567)	116	131567:71 0:11	Unknown	95.23	fungi
contig_36825	True	C	contig_36825[]	cellular organisms (taxid 131567)	150	131567:82 0:34	Unknown	95.59	fungi
contig_37267	True	C	contig_37267[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	93.96	fungi
contig_38279	True	C	contig_38279[]	Staphylococcus aureus (taxid 1280)	149	0:7 1280:40 131567:5 0:15 131567:5 0:1 131567:5 564305:1 131567:36	Unknown	95.4	fungi
contig_38366	True	C	contig_38366[]	cellular organisms (taxid 131567)	150	0:1 131567:115	Unknown	93.35	fungi
contig_40619	True	C	contig_40619[]	Puccinia striiformis f. sp. tritici (taxid 168172)	90	131567:38 168172:5 1:3 0:10	Unknown	95.81	fungi
contig_40620	True	C	contig_40620[]	Puccinia striiformis f. sp. tritici (taxid 168172)	89	131567:38 168172:5 1:3 0:9	Unknown	98.17	fungi
contig_41064	True	C	contig_41064[]	Staphylococcus aureus (taxid 1280)	148	131567:48 1280:4 131567:1 1280:39 0:22	Unknown	95.84	fungi
contig_42173	True	C	contig_42173[]	Staphylococcus aureus (taxid 1280)	148	131567:29 1280:1 2:3 1280:23 131567:49 0:9	Unknown	96.44	fungi
contig_43175	True	C	contig_43175[]	cellular organisms (taxid 131567)	148	131567:114	Unknown	94.79	fungi
contig_45207	True	C	contig_45207[]	Staphylococcus aureus (taxid 1280)	150	1280:39 131567:5 2:7 131567:2 2:6 131567:49 1280:4 131567:1 1280:3	Unknown	96.0	fungi
contig_45407	True	C	contig_45407[]	Staphylococcus aureus (taxid 1280)	120	0:4 1280:27 0:17 2:3 0:8 352472:5 131567:22	Unknown	94.92	fungi
contig_46950	True	C	contig_46950[]	cellular organisms (taxid 131567)	150	0:59 131567:10 1:3 131567:1 1:5 131567:38	Unknown	95.28	fungi
contig_47034	True	C	contig_47034[]	Staphylococcus aureus (taxid 1280)	149	0:23 1280:18 131567:5 2:7 131567:2 2:6 131567:49 1280:4 131567:1	Unknown	96.02	fungi
contig_47035	True	C	contig_47035[]	Staphylococcus aureus (taxid 1280)	149	0:9 1280:5 0:16 1280:11 131567:5 2:7 131567:2 2:6 131567:49 1280:4 131567:1	Unknown	95.64	fungi
contig_47037	True	C	contig_47037[]	Staphylococcus aureus (taxid 1280)	150	0:1 1280:40 131567:5 2:7 131567:2 2:6 131567:49 1280:4 0:2	Unknown	95.55	fungi
contig_47038	True	C	contig_47038[]	Staphylococcus aureus (taxid 1280)	150	0:1 1280:40 131567:5 2:7 131567:2 2:6 131567:49 1280:4 0:2	Unknown	95.55	fungi
contig_47039	True	C	contig_47039[]	Staphylococcus aureus (taxid 1280)	149	0:1 1280:40 131567:5 2:7 131567:2 2:6 131567:45 0:8 131567:1	Unknown	96.11	fungi
contig_47040	True	C	contig_47040[]	Staphylococcus aureus (taxid 1280)	149	0:1 1280:40 131567:5 2:7 131567:2 2:6 0:24 131567:1 0:7 131567:17 1280:4 131567:1	Unknown	95.44	fungi
contig_47048	True	C	contig_47048[]	Staphylococcus aureus (taxid 1280)	149	0:4 1280:19 0:17 2759:1 131567:5 2:7 131567:2 2:6 131567:40 0:13 131567:1	Unknown	95.76	fungi
contig_47049	True	C	contig_47049[]	Staphylococcus aureus (taxid 1280)	149	0:13 1280:28 131567:5 2:7 131567:2 2:6 131567:20 0:6 131567:3 0:8 131567:3 0:9 1280:4 131567:1	Unknown	95.46	fungi
contig_47155	True	C	contig_47155[]	Toxoplasma gondii ME49 (taxid 508771)	150	131567:77 1:5 131567:1 1:3 131567:5 508771:4 0:21	Unknown	97.3	fungi
contig_485	True	C	contig_485[]	Staphylococcus aureus (taxid 1280)	150	0:2 1280:5 0:1 1280:4 131567:49 2:6 131567:2 2:7 131567:5 1280:20 0:15	Unknown	95.61	fungi
contig_48783	True	C	contig_48783[]	Staphylococcus aureus (taxid 1280)	150	1280:34 131567:5 2:7 131567:2 2:6 131567:49 1280:4 131567:1 1280:8	Unknown	96.14	fungi
contig_491	True	C	contig_491[]	Staphylococcus aureus (taxid 1280)	150	1280:7 131567:1 1280:4 131567:49 2:6 131567:2 2:7 131567:5 1280:20 0:15	Unknown	96.14	fungi
contig_50473	True	C	contig_50473[]	cellular organisms (taxid 131567)	148	131567:61 0:53	Unknown	96.12	fungi
contig_50474	True	C	contig_50474[]	cellular organisms (taxid 131567)	148	131567:73 0:41	Unknown	96.98	fungi
contig_5192	True	C	contig_5192[]	Staphylococcus aureus (taxid 1280)	150	131567:26 1280:1 2:3 1280:23 131567:29 0:3 131567:5 0:26	Unknown	95.87	fungi
contig_5193	True	C	contig_5193[]	Staphylococcus aureus (taxid 1280)	150	131567:26 1280:1 2:3 1280:23 131567:37 0:26	Unknown	96.03	fungi
contig_52413	True	C	contig_52413[]	Staphylococcus aureus (taxid 1280)	150	2:6 131567:2 2:6 131567:49 1280:4 131567:1 1280:46 0:2	Unknown	96.51	fungi
contig_53731	True	C	contig_53731[]	cellular organisms (taxid 131567)	149	131567:21 1:3 131567:1 1:5 131567:85	Unknown	97.19	fungi
contig_57959	True	C	contig_57959[]	cellular organisms (taxid 131567)	51	0:7 131567:7 0:3	Unknown	94.25	fungi
contig_59539	True	C	contig_59539[]	cellular organisms (taxid 131567)	150	131567:90 0:4 131567:2 0:2 131567:5 0:13	Unknown	97.23	fungi
contig_59540	True	C	contig_59540[]	cellular organisms (taxid 131567)	150	0:7 131567:2 0:17 131567:64 0:4 131567:2 0:2 131567:5 0:13	Unknown	96.65	fungi
contig_59826	True	C	contig_59826[]	cellular organisms (taxid 131567)	150	0:5 131567:1 0:7 131567:94 0:9	Unknown	95.19	fungi
contig_60323	True	C	contig_60323[]	cellular organisms (taxid 131567)	150	0:1 131567:115	Unknown	95.98	fungi
contig_60892	True	C	contig_60892[]	cellular organisms (taxid 131567)	150	131567:96 0:20	Unknown	95.97	fungi
contig_60893	True	C	contig_60893[]	cellular organisms (taxid 131567)	145	131567:101 0:10	Unknown	94.52	fungi
contig_60894	True	C	contig_60894[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	95.97	fungi
contig_60895	True	C	contig_60895[]	cellular organisms (taxid 131567)	149	131567:112 0:3	Unknown	95.97	fungi
contig_60896	True	C	contig_60896[]	cellular organisms (taxid 131567)	150	131567:50 0:14 131567:1 0:39 131567:5 0:7	Unknown	94.12	fungi
contig_61653	True	C	contig_61653[]	Staphylococcus aureus (taxid 1280)	150	131567:47 2:6 131567:2 2:7 131567:5 1280:30 0:19	Unknown	96.2	fungi
contig_61654	True	C	contig_61654[]	Staphylococcus aureus (taxid 1280)	150	131567:47 2:6 131567:2 2:7 131567:5 1280:30 0:19	Unknown	96.2	fungi
contig_61655	True	C	contig_61655[]	Staphylococcus aureus (taxid 1280)	150	131567:47 2:6 131567:2 2:7 131567:5 1280:30 0:19	Unknown	96.2	fungi
contig_61656	True	C	contig_61656[]	Staphylococcus aureus (taxid 1280)	149	131567:47 2:6 131567:2 2:7 131567:5 1280:18 0:30	Unknown	96.13	fungi
contig_61657	True	C	contig_61657[]	Staphylococcus aureus (taxid 1280)	150	131567:47 2:6 131567:2 2:7 131567:5 1280:18 0:31	Unknown	96.13	fungi
contig_61658	True	C	contig_61658[]	Bacteria (taxid 2)	149	131567:47 2:6 131567:2 0:3 2:4 0:53	Unknown	95.34	fungi
contig_61660	True	C	contig_61660[]	Staphylococcus aureus (taxid 1280)	149	131567:3 2903834:4 131567:40 2:6 131567:2 2:7 131567:5 1280:18 0:30	Unknown	95.34	fungi
contig_63142	True	C	contig_63142[]	cellular organisms (taxid 131567)	150	131567:95 0:21	Unknown	95.67	fungi
contig_63595	True	C	contig_63595[]	Malassezia japonica (taxid 223818)	149	131567:49 55193:17 223818:7 55193:4 223818:7 451864:5 55193:1 131567:9 55193:7 131567:5 5204:4	Unknown	97.99	fungi
contig_64847	True	C	contig_64847[]	Eukaryota (taxid 2759)	150	131567:12 0:34 131567:18 1:5 131567:1 1:3 131567:2 2759:5 0:36	Unknown	96.15	fungi
contig_64848	True	C	contig_64848[]	Eukaryota (taxid 2759)	150	131567:64 1:5 131567:1 1:3 131567:2 2759:5 0:36	Unknown	97.0	fungi
contig_64849	True	C	contig_64849[]	cellular organisms (taxid 131567)	149	131567:64 1:5 131567:1 1:3 131567:9 0:33	Unknown	96.4	fungi
contig_64926	True	C	contig_64926[]	Staphylococcus aureus (taxid 1280)	150	131567:45 1280:18 0:9 131567:7 0:37	Unknown	95.61	fungi
contig_64927	True	C	contig_64927[]	Staphylococcus aureus (taxid 1280)	150	131567:45 1280:23 2:3 1280:1 131567:11 0:33	Unknown	95.79	fungi
contig_64933	True	C	contig_64933[]	Staphylococcus aureus (taxid 1280)	150	2759:1 0:13 2759:4 131567:64 1280:7 0:27	Unknown	91.67	fungi
contig_65408	True	C	contig_65408[]	cellular organisms (taxid 131567)	148	0:3 131567:3 0:5 131567:38 1:3 131567:1 1:5 131567:37 0:6 131567:1 0:12	Unknown	95.67	fungi
contig_6686	True	C	contig_6686[]	Staphylococcus aureus (taxid 1280)	149	1280:9 131567:1 0:13 131567:2 0:9 131567:3 0:1 45151:1 131567:24 2:6 131567:2 2:7 131567:5 1280:32	Unknown	95.61	fungi
contig_69776	True	C	contig_69776[]	cellular organisms (taxid 131567)	149	131567:78 0:3 131567:6 0:13 131567:2 0:5 131567:8	Unknown	96.42	fungi
contig_69777	True	C	contig_69777[]	cellular organisms (taxid 131567)	149	131567:106 0:7 131567:1 0:1	Unknown	97.24	fungi
contig_69778	True	C	contig_69778[]	cellular organisms (taxid 131567)	148	131567:114	Unknown	97.23	fungi
contig_69779	True	C	contig_69779[]	cellular organisms (taxid 131567)	149	131567:115	Unknown	97.25	fungi
contig_69786	True	C	contig_69786[]	cellular organisms (taxid 131567)	149	131567:1 0:3 131567:111	Unknown	96.42	fungi
contig_70086	True	C	contig_70086[]	Staphylococcus aureus (taxid 1280)	150	131567:3 2:7 131567:2 2:6 131567:49 1280:4 131567:1 1280:40 0:1 1280:3	Unknown	96.68	fungi
contig_70176	True	C	contig_70176[]	cellular organisms (taxid 131567)	150	131567:89 0:27	Unknown	96.73	fungi
contig_70177	True	C	contig_70177[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	97.58	fungi
contig_70178	True	C	contig_70178[]	cellular organisms (taxid 131567)	150	131567:90 0:2 131567:5 0:3 131567:11 0:5	Unknown	96.87	fungi
