contig_104567	True	C	contig_104567[]	Staphylococcus aureus (taxid 1280)	150	0:22 131567:32 2:6 131567:2 2:7 131567:5 1280:40 0:2	Unknown	95.44	fungi
contig_104568	True	C	contig_104568[]	Staphylococcus aureus (taxid 1280)	150	131567:1 1280:4 131567:49 2:6 131567:2 2:7 131567:5 1280:40 0:2	Unknown	95.99	fungi
contig_104569	True	C	contig_104569[]	Staphylococcus aureus (taxid 1280)	150	131567:1 1280:4 131567:49 2:6 131567:2 2:7 131567:5 1280:40 0:2	Unknown	95.99	fungi
contig_104570	True	C	contig_104570[]	Staphylococcus aureus (taxid 1280)	150	131567:1 1280:4 131567:49 2:6 131567:2 2:7 131567:5 1280:18 0:6 412690:5 0:13	Unknown	96.02	fungi
contig_105399	True	C	contig_105399[]	Stenotrophomonas maltophilia (taxid 40324)	149	131567:3 40324:7 131567:105	Unknown	95.04	fungi
contig_106647	True	C	contig_106647[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	97.3	fungi
contig_106648	True	C	contig_106648[]	cellular organisms (taxid 131567)	150	131567:95 0:5 131567:11 0:5	Unknown	96.48	fungi
contig_106649	True	C	contig_106649[]	cellular organisms (taxid 131567)	150	0:15 131567:79 0:1 131567:5 0:11 131567:3 0:1 131567:1	Unknown	96.47	fungi
contig_107310	True	C	contig_107310[]	Dictyostelium discoideum AX4 (taxid 352472)	147	131567:18 0:9 131567:1 0:1 352472:1 0:7 131567:5 0:4 1:5 131567:1 1:3 131567:58	Unknown	96.56	fungi
contig_107311	True	C	contig_107311[]	cellular organisms (taxid 131567)	147	131567:46 1:5 131567:1 1:3 131567:58	Unknown	96.56	fungi
contig_107312	True	C	contig_107312[]	cellular organisms (taxid 131567)	147	131567:46 1:5 131567:1 1:3 131567:55 0:1 131567:2	Unknown	96.87	fungi
contig_107314	True	C	contig_107314[]	Eukaryota (taxid 2759)	150	131567:4 2759:5 0:5 131567:4 0:47 131567:43 0:8	Unknown	94.74	fungi
contig_110756	True	C	contig_110756[]	Cryptophyceae (taxid 3027)	60	3027:7 0:4 131567:1 0:1 131567:2 0:5 131567:2 0:4	Unknown	94.91	fungi
contig_110874	True	C	contig_110874[]	cellular organisms (taxid 131567)	149	131567:49 0:3 131567:1 0:13 131567:49	Unknown	96.59	fungi
contig_110875	True	C	contig_110875[]	cellular organisms (taxid 131567)	149	131567:7 0:9 131567:2 0:14 131567:1 0:6 131567:76	Unknown	96.63	fungi
contig_11116	True	C	contig_11116[]	Staphylococcus aureus (taxid 1280)	117	131567:73 1280:1 0:9	Unknown	92.86	fungi
contig_112124	True	C	contig_112124[]	Staphylococcus aureus (taxid 1280)	150	131567:48 2:6 131567:2 2:7 131567:5 1280:40 0:8	Unknown	96.2	fungi
contig_112125	True	C	contig_112125[]	Staphylococcus aureus (taxid 1280)	150	131567:48 2:6 131567:2 2:7 131567:5 1280:40 0:8	Unknown	96.2	fungi
contig_112126	True	C	contig_112126[]	Staphylococcus aureus (taxid 1280)	150	131567:29 5820:1 4779:1 131567:5 4779:1 131567:5 0:1 4779:5 2:6 4779:2 0:4 2:3 131567:5 1280:40 0:8	Unknown	95.4	fungi
contig_112408	True	C	contig_112408[]	Staphylococcus aureus (taxid 1280)	150	131567:2 2:7 131567:2 2:6 131567:49 1280:4 0:1 1280:5 0:7 1280:1 0:1 1280:5 0:4 1280:17 0:5	Unknown	96.48	fungi
contig_112409	True	C	contig_112409[]	Staphylococcus aureus (taxid 1280)	150	131567:2 2:7 131567:2 2:6 131567:49 1280:4 131567:1 1280:40 0:5	Unknown	96.48	fungi
contig_115796	True	C	contig_115796[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	96.04	fungi
contig_115797	True	C	contig_115797[]	Dikarya (taxid 451864)	150	131567:46 0:5 131567:2 0:17 131567:5 0:1 131567:9 0:2 451864:3 0:1 451864:3 0:22	Unknown	94.7	fungi
contig_1175	True	C	contig_1175[]	Staphylococcus aureus (taxid 1280)	150	1280:7 131567:1 1280:4 131567:49 2:4 0:4 2:3 0:15 1280:5 0:1 1280:23	Unknown	95.61	fungi
contig_1176	True	C	contig_1176[]	Staphylococcus aureus (taxid 1280)	146	1280:7 131567:1 1280:4 131567:49 2:6 131567:2 2:7 131567:5 1280:12 0:19	Unknown	96.16	fungi
contig_1177	True	C	contig_1177[]	Staphylococcus aureus (taxid 1280)	150	1280:7 131567:1 1280:4 131567:49 2:6 131567:2 2:7 131567:5 1280:12 0:23	Unknown	96.16	fungi
contig_1178	True	C	contig_1178[]	Staphylococcus aureus (taxid 1280)	150	1280:7 131567:1 1280:4 131567:49 2:6 131567:2 2:7 131567:5 1280:35	Unknown	96.14	fungi
contig_11922	True	C	contig_11922[]	cellular organisms (taxid 131567)	150	131567:78 0:38	Unknown	97.07	fungi
contig_11923	True	C	contig_11923[]	cellular organisms (taxid 131567)	150	131567:78 0:38	Unknown	97.06	fungi
contig_12626	True	C	contig_12626[]	cellular organisms (taxid 131567)	150	131567:75 0:41	Unknown	95.88	fungi
contig_12627	True	C	contig_12627[]	Staphylococcus aureus (taxid 1280)	150	131567:80 1280:5 0:31	Unknown	95.67	fungi
contig_12628	True	C	contig_12628[]	Staphylococcus aureus (taxid 1280)	150	131567:80 1280:5 0:31	Unknown	95.67	fungi
contig_12631	True	C	contig_12631[]	Staphylococcus aureus (taxid 1280)	148	131567:80 1280:6 0:28	Unknown	96.36	fungi
contig_12632	True	C	contig_12632[]	cellular organisms (taxid 131567)	149	131567:71 0:44	Unknown	94.27	fungi
contig_13913	True	C	contig_13913[]	Staphylococcus aureus (taxid 1280)	150	1280:16 131567:1 1280:4 131567:49 2:6 131567:2 2:7 131567:5 1280:26	Unknown	95.76	fungi
contig_16596	True	C	contig_16596[]	cellular organisms (taxid 131567)	148	131567:39 0:4 131567:2 0:2 131567:5 0:15 131567:46 0:1	Unknown	96.15	fungi
contig_16597	True	C	contig_16597[]	cellular organisms (taxid 131567)	150	131567:39 0:4 131567:2 0:2 131567:5 0:15 131567:13 0:9 131567:3 0:7 131567:5 0:12	Unknown	96.25	fungi
contig_16598	True	C	contig_16598[]	saccharomyceta (taxid 716545)	150	131567:6 451864:14 716545:2 0:13 131567:3 0:4 131567:2 0:2 131567:5 0:15 131567:46 0:4	Unknown	95.28	fungi
contig_16959	True	C	contig_16959[]	Pleosporineae (taxid 715340)	149	131567:10 715340:12 131567:5 715340:1 131567:5 715340:5 131567:3 0:46 131567:5 0:13 131567:10	Unknown	97.17	fungi
contig_17695	True	C	contig_17695[]	cellular organisms (taxid 131567)	149	131567:30 0:9 131567:1 0:10 131567:2 0:11 131567:33 0:19	Unknown	95.58	fungi
contig_17696	True	C	contig_17696[]	Cryptococcus bacillisporus CA1280 (taxid 1296109)	149	131567:40 1296109:3 0:2 131567:5 0:21 131567:25 0:19	Unknown	95.58	fungi
contig_17697	True	C	contig_17697[]	cellular organisms (taxid 131567)	149	131567:96 0:19	Unknown	95.6	fungi
contig_17698	True	C	contig_17698[]	cellular organisms (taxid 131567)	149	131567:96 0:19	Unknown	95.55	fungi
contig_17699	True	C	contig_17699[]	cellular organisms (taxid 131567)	149	131567:96 0:19	Unknown	95.55	fungi
contig_17700	True	C	contig_17700[]	cellular organisms (taxid 131567)	149	131567:3 0:1 131567:1 0:8 131567:79 0:23	Unknown	95.25	fungi
contig_17993	True	C	contig_17993[]	cellular organisms (taxid 131567)	117	131567:50 0:33	Unknown	95.21	fungi
contig_21050	True	C	contig_21050[]	Psilocybe cubensis (taxid 181762)	60	0:10 181762:6 492670:5 131567:2 0:3	Unknown	94.64	fungi
contig_21410	True	C	contig_21410[]	cellular organisms (taxid 131567)	148	131567:49 1:5 131567:1 1:3 131567:56	Unknown	96.98	fungi
contig_22438	True	C	contig_22438[]	Staphylococcus aureus (taxid 1280)	150	1280:15 131567:5 2:7 131567:2 2:6 131567:49 1280:4 131567:1 1280:14 0:13	Unknown	95.93	fungi
contig_22527	True	C	contig_22527[]	cellular organisms (taxid 131567)	150	131567:76 0:5 131567:3 0:7 131567:5 0:20	Unknown	95.58	fungi
contig_23386	True	C	contig_23386[]	cellular organisms (taxid 131567)	149	0:1 131567:5 0:1 131567:37 1:5 131567:1 1:3 131567:24 0:13 131567:1 0:17 131567:7	Unknown	95.63	fungi
contig_23408	True	C	contig_23408[]	Eukaryota (taxid 2759)	150	131567:2 2759:5 0:5 131567:4 0:19 131567:9 1:5 131567:1 1:3 131567:38 0:25	Unknown	95.93	fungi
contig_23409	True	C	contig_23409[]	Eukaryota (taxid 2759)	150	131567:2 2759:5 0:5 131567:4 0:19 131567:9 1:5 131567:1 1:3 131567:38 0:25	Unknown	95.93	fungi
contig_23417	True	C	contig_23417[]	cellular organisms (taxid 131567)	149	131567:1 0:15 131567:28 1:5 131567:1 1:3 131567:29 0:9 131567:3 0:20 131567:1	Unknown	96.18	fungi
contig_23423	True	C	contig_23423[]	cellular organisms (taxid 131567)	149	131567:1 0:6 131567:37 1:5 131567:1 1:3 131567:23 0:33 131567:6	Unknown	94.69	fungi
contig_23687	True	C	contig_23687[]	cellular organisms (taxid 131567)	149	131567:115	Unknown	96.65	fungi
contig_23690	True	C	contig_23690[]	cellular organisms (taxid 131567)	149	131567:28 0:3 131567:1 0:13 131567:70	Unknown	95.81	fungi
contig_24598	True	C	contig_24598[]	cellular organisms (taxid 131567)	150	131567:8 0:6 131567:5 0:2 131567:18 0:37 131567:1 0:39	Unknown	94.92	fungi
contig_24600	True	C	contig_24600[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	96.07	fungi
contig_27242	True	C	contig_27242[]	cellular organisms (taxid 131567)	150	131567:62 1:5 131567:1 1:3 131567:45	Unknown	97.2	fungi
contig_27243	True	C	contig_27243[]	cellular organisms (taxid 131567)	150	131567:62 1:5 131567:1 1:3 131567:45	Unknown	97.23	fungi
contig_27244	True	C	contig_27244[]	Toxoplasma gondii ME49 (taxid 508771)	150	131567:62 1:5 131567:1 1:3 131567:23 508771:1 131567:5 508771:3 131567:5 508771:2 131567:2 508771:4	Unknown	96.63	fungi
contig_27246	True	C	contig_27246[]	cellular organisms (taxid 131567)	150	0:1 131567:5 0:13 131567:1 0:5 131567:37 1:5 131567:1 1:3 131567:45	Unknown	96.63	fungi
contig_28363	True	C	contig_28363[]	cellular organisms (taxid 131567)	150	131567:2 0:16 131567:64 0:34	Unknown	92.74	fungi
contig_28365	True	C	contig_28365[]	cellular organisms (taxid 131567)	150	131567:90 0:26	Unknown	93.01	fungi
contig_28366	True	C	contig_28366[]	cellular organisms (taxid 131567)	150	131567:72 0:44	Unknown	91.98	fungi
contig_28367	True	C	contig_28367[]	cellular organisms (taxid 131567)	150	131567:72 0:44	Unknown	91.98	fungi
contig_29224	True	C	contig_29224[]	cellular organisms (taxid 131567)	150	131567:35 0:3 131567:5 0:24 131567:46 1:3	Unknown	97.14	fungi
contig_29225	True	C	contig_29225[]	Eukaryota (taxid 2759)	150	131567:35 0:3 131567:5 0:24 131567:28 0:1 131567:1 0:16 2759:3	Unknown	96.55	fungi
contig_29226	True	C	contig_29226[]	cellular organisms (taxid 131567)	150	131567:109 0:1 131567:3 0:3	Unknown	97.15	fungi
contig_29227	True	C	contig_29227[]	cellular organisms (taxid 131567)	150	131567:113 1:3	Unknown	97.74	fungi
contig_29228	True	C	contig_29228[]	cellular organisms (taxid 131567)	150	131567:63 0:33 131567:17 1:3	Unknown	97.11	fungi
contig_29229	True	C	contig_29229[]	Ascochyta rabiei (taxid 5454)	150	131567:45 0:6 5454:1 131567:5 5454:1 0:8 5454:2 0:2 131567:1 0:5 131567:37 1:3	Unknown	97.12	fungi
contig_31158	True	C	contig_31158[]	cellular organisms (taxid 131567)	150	0:5 131567:66 0:19 131567:4 0:10 131567:7 0:5	Unknown	95.3	fungi
contig_31161	True	C	contig_31161[]	cellular organisms (taxid 131567)	150	0:30 131567:1 0:1 131567:1 0:5 131567:74 0:4	Unknown	94.05	fungi
contig_31162	True	C	contig_31162[]	cellular organisms (taxid 131567)	150	131567:112 0:4	Unknown	95.94	fungi
contig_3191	True	C	contig_3191[]	Dictyostelium discoideum AX4 (taxid 352472)	150	131567:33 0:9 131567:1 0:1 352472:1 0:7 131567:5 0:4 1:5 131567:1 1:3 131567:39 0:7	Unknown	96.62	fungi
contig_3194	True	C	contig_3194[]	cellular organisms (taxid 131567)	150	131567:61 1:5 131567:1 1:3 131567:46	Unknown	97.22	fungi
contig_32863	True	C	contig_32863[]	cellular organisms (taxid 131567)	150	0:24 131567:1 0:1 131567:90	Unknown	95.07	fungi
contig_32866	True	C	contig_32866[]	cellular organisms (taxid 131567)	150	131567:103 0:2 131567:1 0:10	Unknown	96.05	fungi
contig_32867	True	C	contig_32867[]	cellular organisms (taxid 131567)	149	131567:100 0:15	Unknown	96.05	fungi
contig_36218	True	C	contig_36218[]	Gammaproteobacteria (taxid 1236)	62	0:10 2:4 0:6 1236:4 0:4	Unknown	92.6	fungi
contig_3826	True	C	contig_3826[]	Bremia lactucae (taxid 4779)	148	0:1 4779:5 131567:36 0:5 131567:2 0:3 131567:5 0:14 131567:2 0:2 131567:19 1:5 0:15	Unknown	96.05	fungi
contig_38815	True	C	contig_38815[]	cellular organisms (taxid 131567)	149	131567:115	Unknown	96.15	fungi
contig_39823	True	C	contig_39823[]	Toxoplasma gondii ME49 (taxid 508771)	75	508771:7 2759:1 508771:8 2759:5 508771:5 0:15	Unknown	92.27	fungi
contig_40686	True	C	contig_40686[]	cellular organisms (taxid 131567)	150	131567:106 0:4 131567:5 0:1	Unknown	95.28	fungi
contig_40687	True	C	contig_40687[]	cellular organisms (taxid 131567)	150	131567:115 0:1	Unknown	95.28	fungi
contig_40688	True	C	contig_40688[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	95.28	fungi
contig_40689	True	C	contig_40689[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	95.28	fungi
contig_40693	True	C	contig_40693[]	cellular organisms (taxid 131567)	150	131567:37 0:21 131567:7 0:2 131567:49	Unknown	95.28	fungi
contig_41961	True	C	contig_41961[]	Botrytis cinerea B05.10 (taxid 332648)	150	332648:98 0:5 332648:3 0:10	Unknown	99.33	fungi
contig_41962	True	C	contig_41962[]	Botrytis cinerea B05.10 (taxid 332648)	150	332648:116	Unknown	100.0	fungi
contig_41963	True	C	contig_41963[]	Botrytis cinerea B05.10 (taxid 332648)	150	332648:58 0:11 332648:1 0:17 332648:29	Unknown	99.33	fungi
contig_42316	True	C	contig_42316[]	cellular organisms (taxid 131567)	150	131567:25 0:10 131567:5 0:3 131567:1 0:9 131567:63	Unknown	92.37	fungi
contig_42318	True	C	contig_42318[]	cellular organisms (taxid 131567)	150	131567:116	Unknown	93.98	fungi
contig_42319	True	C	contig_42319[]	cellular organisms (taxid 131567)	150	131567:93 0:23	Unknown	92.72	fungi
contig_43090	True	C	contig_43090[]	Eukaryota (taxid 2759)	119	0:1 131567:1 0:41 131567:27 2759:5 131567:7 0:1 131567:2	Unknown	95.19	fungi
contig_43225	True	C	contig_43225[]	Dikarya (taxid 451864)	150	131567:20 0:6 131567:5 0:2 131567:65 0:2 451864:3 0:1 451864:3 0:9	Unknown	95.12	fungi
contig_43901	True	C	contig_43901[]	cellular organisms (taxid 131567)	150	131567:89 0:4 131567:11 0:12	Unknown	94.78	fungi
contig_43902	True	C	contig_43902[]	cellular organisms (taxid 131567)	150	131567:110 0:6	Unknown	95.62	fungi
contig_45100	True	C	contig_45100[]	Staphylococcus aureus (taxid 1280)	80	1280:39 131567:4 1280:3	Unknown	93.24	fungi
contig_45153	True	C	contig_45153[]	Stenotrophomonas maltophilia (taxid 40324)	149	131567:43 40324:10 0:5 131567:1 40324:4 0:52	Unknown	96.3	fungi
contig_45383	True	C	contig_45383[]	Hypocreomycetidae (taxid 222543)	150	131567:79 222543:2 0:20 131567:2 0:6 131567:7	Unknown	97.11	fungi
contig_47294	True	C	contig_47294[]	cellular organisms (taxid 131567)	148	0:4 131567:1 0:5 131567:37 1:5 0:13 131567:1 0:18 131567:30	Unknown	96.27	fungi
contig_4835	True	C	contig_4835[]	cellular organisms (taxid 131567)	149	131567:84 0:31	Unknown	96.55	fungi
contig_4836	True	C	contig_4836[]	cellular organisms (taxid 131567)	150	131567:84 0:32	Unknown	96.55	fungi
contig_51040	True	C	contig_51040[]	Staphylococcus aureus (taxid 1280)	150	1280:39 131567:5 2:7 131567:2 2:6 131567:49 0:8	Unknown	96.2	fungi
contig_51844	True	C	contig_51844[]	Staphylococcus aureus (taxid 1280)	150	0:6 1280:3 0:9 1280:23 131567:5 2:7 131567:2 2:6 131567:49 1280:3 0:3	Unknown	95.56	fungi
contig_51846	True	C	contig_51846[]	Staphylococcus aureus (taxid 1280)	150	0:1 1280:40 131567:5 2:7 131567:2 2:6 131567:49 1280:3 0:3	Unknown	95.55	fungi
contig_51871	True	C	contig_51871[]	cellular organisms (taxid 131567)	150	131567:74 0:42	Unknown	97.03	fungi
contig_51872	True	C	contig_51872[]	cellular organisms (taxid 131567)	150	131567:74 0:42	Unknown	97.03	fungi
contig_51873	True	C	contig_51873[]	cellular organisms (taxid 131567)	150	131567:74 0:42	Unknown	97.03	fungi
contig_51874	True	C	contig_51874[]	cellular organisms (taxid 131567)	150	131567:68 0:15 1:3 0:10 131567:4 0:16	Unknown	96.87	fungi
contig_51875	True	C	contig_51875[]	cellular organisms (taxid 131567)	150	131567:60 0:5 131567:3 0:48	Unknown	95.41	fungi
contig_51876	True	C	contig_51876[]	Eukaryota (taxid 2759)	148	131567:35 2759:5 0:5 131567:4 0:19 131567:5 0:1 131567:3 0:5 131567:1 0:31	Unknown	95.7	fungi
contig_51877	True	C	contig_51877[]	Trichoderma asperellum (taxid 101201)	148	131567:35 2759:5 0:5 131567:4 0:19 131567:9 1:5 131567:1 0:8 101201:4 0:19	Unknown	95.84	fungi
contig_5498	True	C	contig_5498[]	Staphylococcus aureus (taxid 1280)	148	131567:1 0:22 131567:5 0:5 131567:9 1280:23 2:3 1280:1 131567:27 0:18	Unknown	96.15	fungi
contig_5642	True	C	contig_5642[]	cellular organisms (taxid 131567)	72	0:10 131567:15 0:9 131567:2 0:2	Unknown	95.35	fungi
contig_56849	True	C	contig_56849[]	cellular organisms (taxid 131567)	150	131567:102 0:14	Unknown	95.42	fungi
contig_56850	True	C	contig_56850[]	Dikarya (taxid 451864)	150	131567:102 0:2 451864:3 0:1 451864:3 0:5	Unknown	94.05	fungi
contig_57499	True	C	contig_57499[]	Staphylococcus aureus (taxid 1280)	149	131567:22 1280:23 2:3 1280:1 131567:19 0:9 168172:1 0:5 2759:1 0:5 5741:1 0:25	Unknown	95.59	fungi
contig_61196	True	C	contig_61196[]	cellular organisms (taxid 131567)	150	0:1 131567:60 0:32 131567:23	Unknown	96.6	fungi
